,Date,Tweet Id,Reviews,Username,processed_reviews
106,2022-04-08 18:25:22+00:00,1.5125E+18,"3 When I visited a relative at a nursing home, I wore a mask (N 95).  However, with the omnicron strain which was 140 times more contagious than the original strain but about 25 times less virulent, a papermask is worthless.  Even our own CDC essentially said as much",Shamrock2019,when i visited a relative at a nursing home i wore a mask n however with the omnicron strain which was times more contagious than the original strain but about times less virulent a papermask is worthless even our own cdc essentially said as much
107,2022-04-08 17:59:29+00:00,1.51249E+18,"_Roehn Nach Rücksprache mit Omnicron und der gescheiterten Impfpflicht (ImpfAbo) gestern im Bundestag, macht unser Gesundheitsminister Karl nun ernst und droht evidenzlose mit MaskenAbo.",mail_celal,roehn nach r cksprache mit omnicron und der gescheiterten impfpflicht impfabo gestern im bundestag macht unser gesundheitsminister karl nun ernst und droht evidenzlose mit maskenabo
108,2022-04-08 17:46:06+00:00,1.51249E+18,Omnicron=,Properganda1111,omnicron
109,2022-04-08 17:45:27+00:00,1.51249E+18, they originally wanted to do that for me and then omnicron lmao,togekissies,they originally wanted to do that for me and then omnicron lmao
110,2022-04-08 17:45:12+00:00,1.51249E+18,only i get a message a few days before i go see my gf that i’ve been in contact with someone with the omnicron variant i’m pretty sure it’s a scam but i’m panicking like fuck,Owendigoose,only i get a message a few days before i go see my gf that i ve been in contact with someone with the omnicron variant i m pretty sure it s a scam but i m panicking like fuck
111,2022-04-08 17:44:51+00:00,1.51249E+18, Quelles sont les mesures prises par le gouvernement Ukrainien face à Omnicron ?,KhouleBara,quelles sont les mesures prises par le gouvernement ukrainien face omnicron
112,2022-04-08 17:43:04+00:00,1.51249E+18,"Omnicron XE 🚩🚩🚮

Don't fall for their bullshit &amp; Vaccine Injuries need to adressed Cyril Ramaphosa!

Seshego Saps Naak Elvis Nyathi Laconco Ollie Wines Jeff Hadebe Hopewell Xenophobia Qantas DBN Gogo President Jacob Zuma NoAmendmentOfThHealthAct OperationDudula ",lyricsplug,omnicron xe don t fall for their bullshit amp vaccine injuries need to adressed cyril ramaphosa seshego saps naak elvis nyathi laconco ollie wines jeff hadebe hopewell xenophobia qantas dbn gogo president jacob zuma noamendmentofthhealthact operationdudula
113,2022-04-08 17:27:32+00:00,1.51248E+18,"If that therapy doesn't include early treatment, then you have your answer.  

Ivermectin is very effective, the earlier the better.  Are we expect those who recommend Remdesivir will be able to help with Long COVID?  Did the vax yield those awful symptoms after Omnicron? ",HZardoz,if that therapy doesn t include early treatment then you have your answer ivermectin is very effective the earlier the better are we expect those who recommend remdesivir will be able to help with long covid did the vax yield those awful symptoms after omnicron
114,2022-04-08 17:19:53+00:00,1.51248E+18, That’s total BS. If you buy this you are just dumb. Do research for yourself and don’t rely on people like this. The vaccine and boost were created for the original strain and then Delta. Not for Omnicron or BA.2. Taking or boosting does very little to help you from this strain.,deemsharma,that s total bs if you buy this you are just dumb do research for yourself and don t rely on people like this the vaccine and boost were created for the original strain and then delta not for omnicron or ba taking or boosting does very little to help you from this strain
115,2022-04-08 17:16:33+00:00,1.51248E+18,"Supposedly Biden will re-institute the fed req'ment for vaccines for fed workers.  Sadly the vax doesn't work, we save the Omnicron numbers of the vaxed who were ""inoculated"".

Brace yourself, more is coming.  They need to start this now in order to shut us down in Sept. ",HZardoz,supposedly biden will re institute the fed req ment for vaccines for fed workers sadly the vax doesn t work we save the omnicron numbers of the vaxed who were inoculated brace yourself more is coming they need to start this now in order to shut us down in sept
116,2022-04-08 17:09:36+00:00,1.51248E+18, UK Government published data shows that the jabs actually increase your chances of catching Omnicron. Up to 5x more chance of catching Omnicron if triple jabbed than unjabbed. See Daily Sceptics.,johndmtb,uk government published data shows that the jabs actually increase your chances of catching omnicron up to x more chance of catching omnicron if triple jabbed than unjabbed see daily sceptics
117,2022-04-08 17:08:15+00:00,1.51248E+18,"They can't be bothered to watch the presentation he undertook in 2018. 
Which can be found here. They spread omnicron and even yellow fever. So what will u do! All agency or bank staff are Nigerian or Somalian ! Why?    ! @10DowningStreet",whistleblower4d,they can t be bothered to watch the presentation he undertook in which can be found here they spread omnicron and even yellow fever so what will u do all agency or bank staff are nigerian or somalian why downingstreet
118,2022-04-08 16:53:12+00:00,1.51247E+18,"10 Biology PhD Bill Gates agrees. Omnicron, aka the Xi varient, worked faster than his vaccines. Herd Immunity reached. Natural acquired immunity in all those that had Covid infections. But not all of the +'s actually had Covid. The tests erred on the side of + for political use.",lecwah1,biology phd bill gates agrees omnicron aka the xi varient worked faster than his vaccines herd immunity reached natural acquired immunity in all those that had covid infections but not all of the s actually had covid the tests erred on the side of for political use
119,2022-04-08 16:35:23+00:00,1.51247E+18,Marcus vs The World and im up 2-0 rn. Round 3 tn @ Firehouse Lounge.,TheYoungMarcus,marcus vs the world and im up rn round tn firehouse lounge
120,2022-04-08 16:29:29+00:00,1.51247E+18,"If Delta, Omnicron, &amp; BA1 deaths didn't convince you to vax &amp; mask, my appeals to protect the health of yourself &amp; others in the emergence of BA2 won't either.

As for me &amp; my house: we are doubled vaxxed, double boosted, avoiding indoor spaces, and masking up when we leave home. ",dsh_OH,if delta omnicron amp ba deaths didn t convince you to vax amp mask my appeals to protect the health of yourself amp others in the emergence of ba won t either as for me amp my house we are doubled vaxxed double boosted avoiding indoor spaces and masking up when we leave home
121,2022-04-08 16:10:32+00:00,1.51246E+18," It was definitely being circulated. Using cladistic analysis Omnicron is already 4-5 years removed from alpha. No one was looking for it, so didn’t find it.
Then they created a test that finds it where it ain’t.
But we’re supposed to have faith in these chuckleheads.",hillcountryrai1,it was definitely being circulated using cladistic analysis omnicron is already years removed from alpha no one was looking for it so didn t find it then they created a test that finds it where it ain t but we re supposed to have faith in these chuckleheads
122,2022-04-08 16:00:14+00:00,1.51246E+18,"88    Because restricting  air travel kept wild type out? Alpha out? Delta out? Omnicron out? Test hotspots with antigen prior to security, rule out those that our positive no matter the variant. I mean flights were suspended to and from China. But here we are.",Mtnbiker15,because restricting air travel kept wild type out alpha out delta out omnicron out test hotspots with antigen prior to security rule out those that our positive no matter the variant i mean flights were suspended to and from china but here we are
123,2022-04-08 15:54:19+00:00,1.51246E+18,  Does the 4th shot second booster have to be one optimized for the omnicron or they aren't doing that. Just get the forth shot from whatever pharmaceutical company and you are covered.,Gllbiostat,does the th shot second booster have to be one optimized for the omnicron or they aren t doing that just get the forth shot from whatever pharmaceutical company and you are covered
124,2022-04-08 15:52:01+00:00,1.51246E+18,"1 They can't even keep a common cold out of schools when everyone was masked, while Vax passes were around. My kids have had common cold a few times in the last 2 years. Plus, Omnicron last month. Plus Delta early 2020. 99.98% survival rate. Let's move on.",willyouawaken,they can t even keep a common cold out of schools when everyone was masked while vax passes were around my kids have had common cold a few times in the last years plus omnicron last month plus delta early survival rate let s move on
125,2022-04-08 15:51:50+00:00,1.51246E+18,"🔴 LIVE IN YOUTUBE: Tin tức trực tiếp buổi sáng ở mỹ 08-04-2022
Nhấn vào đây để xem:
tintuc UNV UNVtinhbuoisang USNews tiengviet coronavirususa nguoiviet CoronavirusOutbreak wildfire Omnicron OmnicronVariant WinterStorm ",AndynguyenTX,live in youtube tin t c tr c ti p bu i s ng m nh n v o y xem tintuc unv unvtinhbuoisang usnews tiengviet coronavirususa nguoiviet coronavirusoutbreak wildfire omnicron omnicronvariant winterstorm
126,2022-04-08 15:46:35+00:00,1.51246E+18,  ! But IC used to do em 🤔,TheYoungMarcus,but ic used to do em
127,2022-04-08 15:45:15+00:00,1.51246E+18,Omnicron is natures vaccine  ,Tillman_40,omnicron is natures vaccine
128,2022-04-08 15:24:42+00:00,1.51245E+18,  Getting the virus is the best way especially Omnicron,MarkTho01484381,getting the virus is the best way especially omnicron
129,2022-04-08 15:20:38+00:00,1.51245E+18,"3 Osease, las vacunas no funcionan ante Omnicron, por lo tanto, vamos a poner más. 🤔🤔🤔🤔🙄🙄🙄🙄🙄🙄😐😐😐😐😐😑😑😑😑😑",27Marrubi,osease las vacunas no funcionan ante omnicron por lo tanto vamos a poner m s
130,2022-04-08 15:11:07+00:00,1.51245E+18,_utd Dedicated to whom? 🤣🤣,omnicron007,utd dedicated to whom
131,2022-04-08 14:31:07+00:00,1.51244E+18,   Funny I’m not vaccinated and have had COVID delta and omnicron. I was in my hot tub not the hospital but thanks for generalizing,limitlesskeyz,funny i m not vaccinated and have had covid delta and omnicron i was in my hot tub not the hospital but thanks for generalizing
132,2022-04-08 14:20:24+00:00,1.51244E+18,Stayed home from work today with a case of the sniffles. Now I’m bout to crack open one of these gubment test kits to make sure I got cold sniffles and not triple-vax-omnicron sniffles.,phank211,stayed home from work today with a case of the sniffles now i m bout to crack open one of these gubment test kits to make sure i got cold sniffles and not triple vax omnicron sniffles
133,2022-04-08 13:56:26+00:00,1.51243E+18," Georgias data has been a bit weird… DPH reported for several days a backlog of cases from a lab that were taken during the Omnicron wave in Jan… I think this is why Fulton and Dekalb spiked up, stayed flat and then went down. Broader point acknowledged though…",beki70,georgias data has been a bit weird dph reported for several days a backlog of cases from a lab that were taken during the omnicron wave in jan i think this is why fulton and dekalb spiked up stayed flat and then went down broader point acknowledged though
134,2022-04-08 13:52:42+00:00,1.51243E+18,He’s about to have everyone commit suicide like Jim Jones! Why are we repeating histories when we have social media access showing us what’s NOT ok?!? ,Fallen_Cherub,he s about to have everyone commit suicide like jim jones why are we repeating histories when we have social media access showing us what s not ok
136,2022-04-08 13:40:48+00:00,1.51243E+18,_The_Panda Trade u?👌🏾🤣🫠 ,Fallen_Cherub,the panda trade u
137,2022-04-08 13:39:56+00:00,1.51243E+18, Those are the best dip if u add a little starch &amp; thicken it up.👌🏾,Fallen_Cherub,those are the best dip if u add a little starch amp thicken it up
138,2022-04-08 13:34:52+00:00,1.51242E+18,Every “healthy” vegan or vegetarian strictness u practice don’t mean shit as u get older! Enjoy everything! ,Fallen_Cherub,every healthy vegan or vegetarian strictness u practice don t mean shit as u get older enjoy everything
139,2022-04-08 13:33:11+00:00,1.51242E+18,58694521 I just mentally poop blood just looking at this! 🫠🫠🤣🤣🤣🤣,Fallen_Cherub,i just mentally poop blood just looking at this
140,2022-04-08 13:26:29+00:00,1.51242E+18,In all honesty ppl don’t want to see POC thrive &amp; low class ppl be seen as actual human being. They want us to be seen as subordinate &amp; vile.  ,Fallen_Cherub,in all honesty ppl don t want to see poc thrive amp low class ppl be seen as actual human being they want us to be seen as subordinate amp vile
141,2022-04-08 13:15:29+00:00,1.51242E+18," The vaccines are not what was promised. What happened to being able to easily update the MRNA vaccine with new variant data (Delta, Omnicron)? 

This was supposed to be one of the great benefits of MRNA technology. 

",anonymous_YVR,the vaccines are not what was promised what happened to being able to easily update the mrna vaccine with new variant data delta omnicron this was supposed to be one of the great benefits of mrna technology
142,2022-04-08 13:07:12+00:00,1.51242E+18, I love us so much 🙏🏽♥️♥️♥️♥️🫶🏾🫶🏾,Fallen_Cherub,i love us so much
143,2022-04-08 13:07:01+00:00,1.51242E+18,_21Kid Getttt upppppp 🫠🥴😭😭🤣🤣🤣 ,Fallen_Cherub,kid getttt upppppp
144,2022-04-08 12:44:45+00:00,1.51241E+18,_21Kid Get up ass up we going to die at the gym! 🫠⚰️,Fallen_Cherub,kid get up ass up we going to die at the gym
147,2022-04-08 12:36:12+00:00,1.51241E+18, JSHSJS no tengo omnicron 😭😭,Markulitobonito,jshsjs no tengo omnicron
148,2022-04-08 12:33:07+00:00,1.51241E+18,88  During Omnicron they said don’t look at cases when they were the worst it ever was. Look at hospitalizations. Which then was the worst it ever was. So then they moved to spread. And that too was terrible. They’ll move the goal posts however they need to make it just go away.,SKAV4T,during omnicron they said don t look at cases when they were the worst it ever was look at hospitalizations which then was the worst it ever was so then they moved to spread and that too was terrible they ll move the goal posts however they need to make it just go away
149,2022-04-08 12:29:54+00:00,1.51241E+18,_buck Rapid tests aren't as good on this variant/omnicron: ,asmithb,buck rapid tests aren t as good on this variant omnicron
150,2022-04-08 12:11:00+00:00,1.5124E+18,If I’m paying over a grand the box is a keepsake memory of my dumbass paying it in full! ,Fallen_Cherub,if i m paying over a grand the box is a keepsake memory of my dumbass paying it in full
151,2022-04-08 12:08:07+00:00,1.5124E+18,20 _todd85  I’ve got the original and omnicron so far,TheExploringFam,todd i ve got the original and omnicron so far
153,2022-04-08 12:06:15+00:00,1.5124E+18, Toxic twins! ,Fallen_Cherub,toxic twins
154,2022-04-08 12:05:26+00:00,1.5124E+18,The stars mocks me when I stare at it so I preferred to numb myself so I don’t notice anything. ,Fallen_Cherub,the stars mocks me when i stare at it so i preferred to numb myself so i don t notice anything
155,2022-04-08 11:56:49+00:00,1.5124E+18,58694521 Sending him my best spiritual wishes . 🙏🏽🫶🏾,Fallen_Cherub,sending him my best spiritual wishes
156,2022-04-08 11:55:01+00:00,1.5124E+18,One of my fav coworker works half day today.😭😭😭😭 ,Fallen_Cherub,one of my fav coworker works half day today
157,2022-04-08 11:52:45+00:00,1.5124E+18,*Laughs in employment* jk I’m spiritually a virgin🫠 ,Fallen_Cherub,laughs in employment jk i m spiritually a virgin
158,2022-04-08 11:51:51+00:00,1.5124E+18,My old phone reminding memories that happened 3yrs ago without my consent! That wasn’t me. I don’t know that weird bitch.,Fallen_Cherub,my old phone reminding memories that happened yrs ago without my consent that wasn t me i don t know that weird bitch
159,2022-04-08 11:51:18+00:00,1.5124E+18," Hope you continue to have minimum symptoms. Please isolate for 10days and encourage everyone to wear masks, ventilate(open windows) and social distance ti lessen the spread  of Ba2 variant. Which has proven to spread faster than Omnicron.",WarriorXen,hope you continue to have minimum symptoms please isolate for days and encourage everyone to wear masks ventilate open windows and social distance ti lessen the spread of ba variant which has proven to spread faster than omnicron
160,2022-04-08 11:51:05+00:00,1.5124E+18,  They did claim it initially.  That’s how they pushed compliance. Until they could no longer ignore the fact that it didnt protect against transmission. It may decrease symptoms or omnicron could just be milder. I dont think the verdict is in.,paulaspeak2,they did claim it initially that s how they pushed compliance until they could no longer ignore the fact that it didnt protect against transmission it may decrease symptoms or omnicron could just be milder i dont think the verdict is in
161,2022-04-08 11:44:59+00:00,1.5124E+18,Yea Vanessa! I can see ghost too!……. When I’m high. You ain’t special! ,Fallen_Cherub,yea vanessa i can see ghost too when i m high you ain t special
162,2022-04-08 11:37:37+00:00,1.51239E+18," Question. I have heard reports that the strain currently in China is more severe than the ""Omnicron light"" thats around in UK.
How true is this?
Second question, If a more serious strain such as Delta+ emerges in UK, has the Govt decided yet that we will also return to Lockdown ?",TheCeefax,question i have heard reports that the strain currently in china is more severe than the omnicron light thats around in uk how true is this second question if a more serious strain such as delta emerges in uk has the govt decided yet that we will also return to lockdown
163,2022-04-08 11:34:08+00:00,1.51239E+18,_R  Methaphore intéressante - qui peut faire penser au traitement du Covid par le gouvernement à certain égards ou le président a divisé la nation et instaure la peur pour un risque tres faible (Omnicron),NicolasRaucourt,r methaphore int ressante qui peut faire penser au traitement du covid par le gouvernement certain gards ou le pr sident a divis la nation et instaure la peur pour un risque tres faible omnicron
164,2022-04-08 11:12:48+00:00,1.51239E+18,Itna om namah shivay kiya tha fir bhi yaad hi nahi aaya bael k ped ka mehtav omnicron jabki basic chiz thi,v55652616,itna om namah shivay kiya tha fir bhi yaad hi nahi aaya bael k ped ka mehtav omnicron jabki basic chiz thi
165,2022-04-08 11:11:46+00:00,1.51239E+18,Omnicron aur bael kped ka mehtav mai last moment p q bhuli no idea,v55652616,omnicron aur bael kped ka mehtav mai last moment p q bhuli no idea
166,2022-04-08 11:03:06+00:00,1.51239E+18,65 Omnicron is like a cold.,CryptoRearden,omnicron is like a cold
167,2022-04-08 10:52:41+00:00,1.51238E+18," If you can't put a toothpick between them,Pelosi &amp; Biden,w/
covid,throw the CDC restrictions out the window.Vaccines are no guaranties of anyone not coming down w/omnicron/or/variants from covid because they have had shots.Shows us more chances of spreading this w/close contact!",Eleanor69702467,if you can t put a toothpick between them pelosi amp biden w covid throw the cdc restrictions out the window vaccines are no guaranties of anyone not coming down w omnicron or variants from covid because they have had shots shows us more chances of spreading this w close contact
168,2022-04-08 10:25:21+00:00,1.51238E+18,"Day 4 of covid symptoms (I assume it's Omnicron?). Rearranged flight home to US in 9 days, am I being naive or should I hopefully be testing negative by then?",Hickesy,day of covid symptoms i assume it s omnicron rearranged flight home to us in days am i being naive or should i hopefully be testing negative by then
169,2022-04-08 10:22:39+00:00,1.51238E+18,"1 _Bjoerni  _Bund _Lauterbach  Haben ältere Menschen für Sie keinen Wert? Und es sterben nicht nur ältere Menschen und es geht nicht nur um Tod. Viele Menschen werden chronisch krank.  Dazu, KH Einweisungen für KuJ sind höher bei Omnicron als bei anderen Varianten. Und damit Schluß. Zu viel Misinfo von Ihnen.",ParteilosParent,bjoerni bund lauterbach haben ltere menschen f r sie keinen wert und es sterben nicht nur ltere menschen und es geht nicht nur um tod viele menschen werden chronisch krank dazu kh einweisungen f r kuj sind h her bei omnicron als bei anderen varianten und damit schlu zu viel misinfo von ihnen
170,2022-04-08 10:17:08+00:00,1.51237E+18, _longhurst Omnicron is better than any man made vaccine at this point . Antibodies last longer,Tillman_40,longhurst omnicron is better than any man made vaccine at this point antibodies last longer
171,2022-04-08 09:46:54+00:00,1.51237E+18, Omnicron variant I think 💀💀💀💀💀,Itsboblocks,omnicron variant i think
173,2022-04-08 09:13:07+00:00,1.51236E+18,5 Because they are afraid of getting Omnicron. Which is the new vaccine.,picaflo61272738,because they are afraid of getting omnicron which is the new vaccine
174,2022-04-08 09:11:42+00:00,1.51236E+18," 是的，物资肯定是够的。关键是整个物资供应体系的保障。

昨天美团副总是提出补贴骑手全出小区，住酒店闭环管理，但是还没形成规模。现在这局面针对物流环节，比抗体更准确的快速检测也很需要。

Omnicron BA2 传播力又提升了，以前可能不用考虑也能扛过去的环节，也都得考虑。",overboming,omnicron ba
175,2022-04-08 09:07:45+00:00,1.51236E+18, Hayuk,Om_nicron96,hayuk
176,2022-04-08 08:24:46+00:00,1.51235E+18,"Entonces oficialmente se acabó la pandemia? Porq en mi brete estamos esperando una segunda ola de Omnicron, no?",stephcunni,entonces oficialmente se acab la pandemia porq en mi brete estamos esperando una segunda ola de omnicron no
177,2022-04-08 08:00:32+00:00,1.51234E+18,@3AW693 the same newsreader who pronounces de Minaur as de Minaar (coz we had dinosaars roaming the land) has come up with a new plague variant: omnicron. readthewords tedious,DriveClever,aw the same newsreader who pronounces de minaur as de minaar coz we had dinosaars roaming the land has come up with a new plague variant omnicron readthewords tedious
178,2022-04-08 06:20:33+00:00,1.51231E+18,Russia made covid run along with omnicron now you all just got colds and the flu again thanks Putin for putting these deadly virus were they belong the trash in other news the USA government sprayed anthrax on it's citizens in 2019 calling it covid proof is 👇 ,AnonLive2020,russia made covid run along with omnicron now you all just got colds and the flu again thanks putin for putting these deadly virus were they belong the trash in other news the usa government sprayed anthrax on it s citizens in calling it covid proof is
179,2022-04-08 06:18:40+00:00,1.51231E+18," 2/2 son was negative, brought it over on his belongings. Few of us had it here for maybe 3 days! This omnicron, is a joke, even to my double vaccinated senior father! My son is constantly contracting something from his double and triple vaccinated household, and school!",LouisJames3rd,son was negative brought it over on his belongings few of us had it here for maybe days this omnicron is a joke even to my double vaccinated senior father my son is constantly contracting something from his double and triple vaccinated household and school
180,2022-04-08 05:44:28+00:00,1.51231E+18, Waar is dat omnicron vaccin nou🤣🤣,echtwaarvertel,waar is dat omnicron vaccin nou
181,2022-04-08 05:34:35+00:00,1.5123E+18,"  I had it to start the year, doc felt it was Omnicron. Worst of it lasted about 3 days for me. Cold like symptoms took about 2 weeks. My smelling came back in about a month. 
50mg Zinc + 500mg Magnesium + Vit D3 4 - 5k iu, lots of water, melatonin for rest. I also took echinacea.",PaPaWolf_333,i had it to start the year doc felt it was omnicron worst of it lasted about days for me cold like symptoms took about weeks my smelling came back in about a month mg zinc mg magnesium vit d k iu lots of water melatonin for rest i also took echinacea
182,2022-04-08 05:27:47+00:00,1.5123E+18," Deltacron is in nsw and without doubt it will be here .
MASK UP PEOPLE. 
A mix WITH delta , we all know delta is a BAD ASS  wuth the infectious of omnicron
That is definitely not good .
Melbourne get your booster asap and as vaccine works against delta..get vaccinated. 
MASK UP .",Gabby164674711,deltacron is in nsw and without doubt it will be here mask up people a mix with delta we all know delta is a bad ass wuth the infectious of omnicron that is definitely not good melbourne get your booster asap and as vaccine works against delta get vaccinated mask up
183,2022-04-08 04:34:38+00:00,1.51229E+18,"🔴 LIVE IN YOUTUBE: Tin tức trực tiếp buổi tối ở mỹ 07-04-2022
Nhấn vào đây để xem:

tintuc UNV UNVtinhbuoisang USNews tiengviet coronavirususa nguoiviet CoronavirusOutbreak  Omnicron OmnicronVariant WinterStorm ",AndynguyenTX,live in youtube tin t c tr c ti p bu i t i m nh n v o y xem tintuc unv unvtinhbuoisang usnews tiengviet coronavirususa nguoiviet coronavirusoutbreak omnicron omnicronvariant winterstorm
184,2022-04-08 04:33:28+00:00,1.51229E+18,_21Kid I’ll be out ur front door by 430am!! Be ready! 👌🏾🫶🏾,Fallen_Cherub,kid i ll be out ur front door by am be ready
185,2022-04-08 04:31:03+00:00,1.51229E+18,2024 It's already being reported in the UK as omnicron XE if I remember correctly.,thomas_wymer,it s already being reported in the uk as omnicron xe if i remember correctly
186,2022-04-08 04:15:41+00:00,1.51228E+18,It’s too late to get high I need to wake up early to work out! 🫠,Fallen_Cherub,it s too late to get high i need to wake up early to work out
187,2022-04-08 03:58:57+00:00,1.51228E+18,"Closing Time. Continue to Either Stay Safe or Get Vaccinated From COVID19/Omnicron. LATER Tweeters &amp; Once Again, A Very HAPPY HAPPY BIRTHDAY To the Awesomely Gorgeous Miss !!! 🎂🥳🎉🎈🌹🌺🎂🥳🎉🎈🌹🌺 ",deadcon8,closing time continue to either stay safe or get vaccinated from covid omnicron later tweeters amp once again a very happy happy birthday to the awesomely gorgeous miss
190,2022-04-08 02:51:47+00:00,1.51226E+18, háblame nunca me dio omnicron y quiero saber la experiencia!!,dauxswag,h blame nunca me dio omnicron y quiero saber la experiencia
191,2022-04-08 02:46:27+00:00,1.51226E+18,Cowboy Elon ,watchingthewea1,cowboy elon
192,2022-04-08 02:36:37+00:00,1.51226E+18,Nope nothing is wrong with this! ,Fallen_Cherub,nope nothing is wrong with this
193,2022-04-08 02:33:01+00:00,1.51226E+18," _Dad Do you have any science based, Omnicron/BA2 relevant data to back this up?  What would be the consequences of that many people needing to get COVID in 90 days and the possible longterm outcomes. Really not a feasible plan.",sjpearce76,dad do you have any science based omnicron ba relevant data to back this up what would be the consequences of that many people needing to get covid in days and the possible longterm outcomes really not a feasible plan
194,2022-04-08 02:12:36+00:00,1.51225E+18,We doin the triple sexy harmonies tn man yall not ready,TheYoungMarcus,we doin the triple sexy harmonies tn man yall not ready
195,2022-04-08 02:10:24+00:00,1.51225E+18, The amount of money they would triple make if they do that!? Whew,Fallen_Cherub,the amount of money they would triple make if they do that whew
196,2022-04-08 01:52:17+00:00,1.51225E+18,The Royce in front of me making me feel broke with my broke asss. ,Fallen_Cherub,the royce in front of me making me feel broke with my broke asss
197,2022-04-08 01:46:13+00:00,1.51225E+18, Lmao I’m trying to get sober. I love the numbing sensation but I’m starting feel the dependency effect of only ONE day of not taking it.,Fallen_Cherub,lmao i m trying to get sober i love the numbing sensation but i m starting feel the dependency effect of only one day of not taking it
198,2022-04-08 01:40:18+00:00,1.51224E+18,"  It did not ease the on slaught on Omnicron, was double now 3x vaxxed, wore a mask and still got Covid.",GardMackay,it did not ease the on slaught on omnicron was double now x vaxxed wore a mask and still got covid
199,2022-04-08 01:39:24+00:00,1.51224E+18,"así es, yo fu a la prepa teniendo omnicron 🤭🫢🤗😱 JAHAJA DEEE NO ES CIERTO *toca madera*",Markulitobonito,as es yo fu a la prepa teniendo omnicron jahaja deee no es cierto toca madera
200,2022-04-08 01:20:38+00:00,1.51224E+18, Omnicron variant is more contagious but less fatal   let's hope it mutates into a even weaker version,IAN91359836,omnicron variant is more contagious but less fatal let s hope it mutates into a even weaker version
201,2022-04-08 01:20:32+00:00,1.51224E+18, Did anyone ask her about rapid tests’ 30 something percentage of accuracy against Omnicron vs 80 something detecting Delta?,donnelly_donna,did anyone ask her about rapid tests something percentage of accuracy against omnicron vs something detecting delta
202,2022-04-08 00:45:35+00:00,1.51223E+18,"11 _avonlady  I actually had to look up MLM Hun…on Google.
Learning new things everyday!
I figured out the barb was aimed at the Omnicron denier
and not at me! 🎯",LRvoila,avonlady i actually had to look up mlm hun on google learning new things everyday i figured out the barb was aimed at the omnicron denier and not at me
203,2022-04-08 00:29:31+00:00,1.51223E+18,"2  I believe the Spanish Flu is still going around, albeit weakened (a la Omnicron), and is part of regular flu season.",SeifriedTrevor,i believe the spanish flu is still going around albeit weakened a la omnicron and is part of regular flu season
204,2022-04-08 00:27:39+00:00,1.51223E+18," 1   Nobody has told you you can't wear an N95 mask.

The end of mandates only means you aren't telling others they MUST wear a mask. And, apart from public transit, those mandates didn't even exist in most of the country during the Omnicron outbreak.",ttilley64,nobody has told you you can t wear an n mask the end of mandates only means you aren t telling others they must wear a mask and apart from public transit those mandates didn t even exist in most of the country during the omnicron outbreak
205,2022-04-08 00:01:15+00:00,1.51222E+18,"11   I'd you look natural my pinned tweet, you will see they have omnicron stable on a surface for up to 8 days... 

Fecal Oral and able to live on a surface that long, yeah it makes much more sense why it's ripping through society. ",TheCovidLid,i d you look natural my pinned tweet you will see they have omnicron stable on a surface for up to days fecal oral and able to live on a surface that long yeah it makes much more sense why it s ripping through society
206,2022-04-07 23:51:23+00:00,1.51222E+18,"The amazing thing about this entire ordeal?  Authorities have stated over 98% of the new cases are asymptomatic, the Omnicron variant is highly transmissible but much less dangerous. Honestly I worry more about people’s mental health at this stage. However China is not changing:",thecyrusjanssen,the amazing thing about this entire ordeal authorities have stated over of the new cases are asymptomatic the omnicron variant is highly transmissible but much less dangerous honestly i worry more about people s mental health at this stage however china is not changing
207,2022-04-07 23:49:10+00:00,1.51222E+18,"   Had 2 full doses, booster and still caught Covid in Jan.  Was at a huge event a few weeks ago in bay area, bunch of people were infected … all were vaccinated but didn’t catch omnicron during winter surge…everyone else who  was previously infected was fine, no symptoms",Hail2TheLion,had full doses booster and still caught covid in jan was at a huge event a few weeks ago in bay area bunch of people were infected all were vaccinated but didn t catch omnicron during winter surge everyone else who was previously infected was fine no symptoms
208,2022-04-07 23:31:10+00:00,1.51221E+18, A coworker of mine ( we work at the covid testing site) had it in Jan and Feb...sooo I might say BS ...   think she had Delta and then Omnicron.,BCBawnee,a coworker of mine we work at the covid testing site had it in jan and feb sooo i might say bs think she had delta and then omnicron
209,2022-04-07 23:15:32+00:00,1.51221E+18," Just recovered in Tx from ""omnicron"".  Like bad LSD trip x 14 days.  LFTs now elevated.  Nothing like this...ever...Austin pharmacies refused to fill Iver mec tin script.  Took 15 days to get &amp; it HELPED",tawandaok1,just recovered in tx from omnicron like bad lsd trip x days lfts now elevated nothing like this ever austin pharmacies refused to fill iver mec tin script took days to get amp it helped
210,2022-04-07 23:13:16+00:00,1.51221E+18,_ *walks around the back and stares the door guy down*,TheYoungMarcus,walks around the back and stares the door guy down
211,2022-04-07 23:12:56+00:00,1.51221E+18,"1974 Pare che per la Omnicron 2  il tampone cinese  (quello che passa per la via intestinale), sia mooolto più preciso🤔",laloanfossi,pare che per la omnicron il tampone cinese quello che passa per la via intestinale sia mooolto pi preciso
212,2022-04-07 22:57:21+00:00,1.5122E+18, soon the omnicron/megatron/unicron/kim jong un/90210 variant will join with the rage virus  and the marburg virus to create the end of humanity virus. 💀💀💀,BigBrandon1976,soon the omnicron megatron unicron kim jong un variant will join with the rage virus and the marburg virus to create the end of humanity virus
